customer_id,surname,credit_score,geography,gender,age,tenure,balance,product_count,has_creditcard,active_member,estimated_salary,complain,satisfaction_score,card_type,points_earned,churn
15581822,Niu,655,Germany,Female,null,5,110635.51,1,null,null,92708.9,null,null,null,null,1
15581843,Chikwendu,607,Germany,Female,null,9,129743.75,1,null,null,143859.66,null,null,null,null,null
15581870,Creswell,849,France,Male,null,5,0.0,2,null,null,148815.44,null,null,null,null,0
15581881,Teng,707,France,Male,null,0,0.0,2,null,null,40467.68,null,null,null,null,null
15581940,K'ung,635,Germany,Male,null,3,137946.39,1,null,null,158937.55,null,null,null,null,0
15582229,Walker,594,France,Female,null,7,0.0,2,null,null,28461.29,null,null,null,null,0
15582291,Chidimma,587,Germany,Male,null,4,121718.42,1,null,null,56793.41,null,null,null,null,1
15582358,Maconochie,741,France,Male,null,3,0.0,2,null,null,50368.63,null,null,null,null,0
15582365,Hsia,633,France,Female,null,9,121205.59,1,null,null,157548.99,null,null,null,null,0
15582374,Hs?,729,Germany,Male,null,3,96473.59,2,null,null,93833.78,null,null,null,null,null
15582381,Gorman,694,France,Female,null,9,0.0,2,null,null,181768.98,null,null,null,null,0
15582392,Nkemakonam,751,Germany,Female,null,8,89047.84,1,null,null,653.33,null,null,null,null,0
15582456,Pagnotto,646,Germany,Male,null,5,105204.88,1,null,null,124954.56,null,null,null,null,0
15582474,Kao,648,Germany,Female,null,3,135095.57,2,null,null,72350.88,null,null,null,null,0
15582497,Lucchese,633,Spain,Female,null,6,0.0,3,null,null,121232.79,null,null,null,null,null
15582501,Mault,613,Spain,Male,null,10,102562.31,2,null,null,125961.51,null,null,null,null,0
15582511,Nucci,638,France,Male,null,8,0.0,2,null,null,159891.87,null,null,null,null,0
15582515,Manna,723,France,Female,null,1,127343.28,1,null,null,142763.83,null,null,null,null,0
15582517,Ts'ui,591,France,Male,null,4,0.0,1,null,null,57553.08,null,null,null,null,0
15582534,Ch'ien,699,France,Male,null,4,0.0,2,null,null,26796.69,null,null,null,null,null
15582536,Ch'ien,850,Germany,Female,null,4,141762.71,1,null,null,166516.85,null,null,null,null,null
15582580,Nkemdirim,555,Germany,Male,null,9,133688.01,1,null,null,49418.75,null,null,null,null,null
15582593,Ch'ang,613,France,Male,null,4,0.0,2,null,null,40299.23,null,null,null,null,null
15582701,Yobachi,689,Spain,Male,null,1,0.0,1,null,null,130846.87,null,null,null,null,null
15582703,Dickson,673,France,Female,null,5,121513.88,1,null,null,76544.0,null,null,null,null,null
15582708,Efremov,592,France,Female,null,6,152880.15,2,null,null,25325.07,null,null,null,null,null
15582736,Okeke,639,Germany,Male,null,10,122221.71,2,null,null,182099.82,null,null,null,null,null
15582777,Y?an,605,France,Male,null,2,80764.05,1,null,null,121311.12,null,null,null,null,1
15582824,Hsu,833,France,Female,null,1,0.0,1,null,null,116511.12,null,null,null,null,null
15582835,Niu,758,Germany,Female,null,8,98148.26,1,null,null,49463.53,null,null,null,null,1
15582846,Onwudiwe,738,France,Male,null,3,0.0,2,null,null,143614.01,null,null,null,null,null
15582857,Liao,653,France,Male,null,8,158032.88,1,null,null,172601.44,null,null,null,null,0
15582897,Nkemakonam,619,Spain,Female,null,1,0.0,1,null,null,169920.5,null,null,null,null,0
15582909,Fiorentini,663,France,Female,null,7,0.0,2,null,null,180130.76,null,null,null,null,0
15582919,T'ien,685,France,Male,null,6,0.0,2,null,null,645.8,null,null,null,null,0
15582922,McIntyre,683,France,Female,null,5,0.0,1,null,null,166943.09,null,null,null,null,null
15582924,Ts'ai,752,Germany,Male,null,3,143936.51,2,null,null,52856.43,null,null,null,null,0
15582925,Smith,850,Spain,Male,null,9,0.0,2,null,null,103318.88,null,null,null,null,0
15582956,O'Donnell,794,Spain,Female,null,0,0.0,2,null,null,82662.73,null,null,null,null,0
15582964,Folliero,651,Spain,Female,null,2,0.0,1,null,null,116046.22,null,null,null,null,1
15582976,L?,607,Spain,Male,null,9,0.0,2,null,null,153537.35,null,null,null,null,null
15582993,Ibezimako,619,Germany,Male,null,7,97431.2,1,null,null,129894.53,null,null,null,null,0
15583040,Chukwualuka,713,Spain,Male,null,4,142929.81,1,null,null,96518.0,null,null,null,null,0
15583046,P'an,684,Germany,Female,null,9,175316.5,1,null,null,173952.9,null,null,null,null,1
15583063,Efremov,597,Germany,Female,null,3,84719.05,2,null,null,129890.95,null,null,null,null,0
15583096,Chukwujamuike,735,France,Male,null,8,124571.19,1,null,null,53856.29,null,null,null,null,0
15583328,Ratten,590,France,Female,null,9,0.0,2,null,null,153821.36,null,null,null,null,null
15583339,Li,587,France,Female,null,1,0.0,2,null,null,52403.02,null,null,null,null,0
15583341,Hsu,716,France,Female,null,2,0.0,2,null,null,172601.23,null,null,null,null,0
15583352,Ebelegbulam,597,France,Male,null,6,0.0,2,null,null,104450.18,null,null,null,null,0
15583393,Ts'ui,651,France,Female,null,2,0.0,2,null,null,119127.71,null,null,null,null,0
15583438,Hsia,683,Spain,Female,null,3,0.0,2,null,null,19842.42,null,null,null,null,null
15583495,Pirozzi,705,Spain,Male,null,0,0.0,1,null,null,106542.02,null,null,null,null,null
15583496,Hsia,641,France,Female,null,3,0.0,1,null,null,90896.04,null,null,null,null,0
15583524,Hsia,659,France,Female,null,7,0.0,2,null,null,180712.01,null,null,null,null,0
15583557,Hsia,727,Spain,Male,null,8,103399.12,1,null,null,142566.08,null,null,null,null,0
15583566,Kegley,754,Spain,Male,null,2,112930.52,2,null,null,48606.92,null,null,null,null,0
15583574,Udegbunam,714,Spain,Female,null,7,0.0,1,null,null,53843.75,null,null,null,null,0
15583578,Onyemere,811,Germany,Male,null,2,114347.83,2,null,null,93840.83,null,null,null,null,0
15583591,Ugorji,629,Germany,Female,null,7,127735.24,2,null,null,118023.7,null,null,null,null,0
15583593,P'eng,711,France,Female,null,3,0.0,2,null,null,50595.12,null,null,null,null,0
15583596,Maclean,543,France,Male,null,8,0.0,2,null,null,66816.27,null,null,null,null,0
15583601,Kuznetsova,733,France,Female,null,2,0.0,3,null,null,121488.52,null,null,null,null,1
15583628,Yobachi,609,France,Male,null,8,0.0,2,null,null,153400.33,null,null,null,null,0
15583662,Hsia,586,France,Female,null,7,0.0,1,null,null,172601.16,null,null,null,null,0
15583671,Nkemdirim,579,France,Female,null,10,89571.83,1,null,null,64516.9,null,null,null,null,0
15583679,T'ao,714,France,Male,null,5,147510.13,1,null,null,162647.61,null,null,null,null,0
15583690,Hs?,662,Spain,Male,null,3,0.0,2,null,null,132498.08,null,null,null,null,0
15583713,Hsueh,562,France,Male,null,2,0.0,1,null,null,1713.1,null,null,null,null,0
15583716,Nkemakolam,705,France,Female,null,1,0.0,1,null,null,91881.29,null,null,null,null,null
15583760,Kolesnikov,681,France,Male,null,0,0.0,1,null,null,120853.79,null,null,null,null,0
15583769,Nwankwo,733,Germany,Female,null,2,83764.26,1,null,null,59351.49,null,null,null,null,null
15583795,Fyodorov,678,Spain,Female,null,9,0.0,1,null,null,88659.02,null,null,null,null,null
15583825,Udinese,641,France,Male,null,7,0.0,1,null,null,149402.59,null,null,null,null,1
15583838,T'ien,635,France,Male,null,1,0.0,1,null,null,131768.53,null,null,null,null,null
15583854,Ch'iu,549,Germany,Male,null,7,96381.67,2,null,null,177738.56,null,null,null,null,0
15583855,Cremonesi,633,France,Female,null,6,0.0,2,null,null,147530.02,null,null,null,null,null
15583858,Pirozzi,627,France,Male,null,7,0.0,2,null,null,173983.07,null,null,null,null,null
15583871,Kao,535,France,Male,null,2,0.0,2,null,null,133871.99,null,null,null,null,0
15583890,Nnachetam,679,Spain,Female,null,8,0.0,2,null,null,123882.28,null,null,null,null,null
15583964,Cisneros,818,Germany,Male,null,6,108632.42,2,null,null,166433.9,null,null,null,null,null
15584038,Lo Duca,711,Spain,Female,null,5,0.0,2,null,null,35450.25,null,null,null,null,null
15584041,Hsieh,613,France,Female,null,6,0.0,1,null,null,151325.96,null,null,null,null,null
15584042,Trevisano,624,France,Male,null,7,0.0,2,null,null,116969.06,null,null,null,null,0
15584318,Chidubem,595,Germany,Male,null,5,119817.33,1,null,null,121164.6,null,null,null,null,0
15584324,Lu,778,France,Male,null,2,115766.71,1,null,null,106887.16,null,null,null,null,1
15584464,Dettmann,431,France,Male,null,2,135070.78,1,null,null,93844.47,null,null,null,null,null
15584531,Ijendu,764,France,Male,null,8,0.0,2,null,null,162452.65,null,null,null,null,0
15584537,Zikoranachidimma,709,France,Female,null,2,0.0,2,null,null,137510.46,null,null,null,null,null
15584541,Pagnotto,686,France,Male,null,7,97560.16,1,null,null,146056.29,null,null,null,null,0
15584543,Ritchie,648,France,Male,null,8,122453.97,1,null,null,88890.05,null,null,null,null,null
15584544,Hs?,539,France,Female,null,2,0.0,1,null,null,164035.32,null,null,null,null,null
15584560,Chin,684,Germany,Male,null,1,115414.19,1,null,null,140889.33,null,null,null,null,0
15584564,Pagnotto,558,France,Female,null,5,0.0,1,null,null,169161.46,null,null,null,null,1
15584577,Nwoye,699,France,Female,null,4,0.0,2,null,null,121763.88,null,null,null,null,0
15584588,Fanucci,586,Germany,Female,null,8,142767.33,2,null,null,28789.25,null,null,null,null,0
15584591,Nwoye,666,Germany,Female,null,8,132627.57,1,null,null,89938.91,null,null,null,null,1
15584750,Nkemakolam,718,France,Male,null,4,0.0,2,null,null,86732.91,null,null,null,null,0
15584761,Chiedozie,698,Germany,Male,null,7,131101.09,2,null,null,35310.63,null,null,null,null,null
15584779,Shih,613,Germany,Female,null,1,117633.6,2,null,null,56794.91,null,null,null,null,null
15584788,Teng,569,Germany,Male,null,1,120105.73,1,null,null,124411.29,null,null,null,null,0
15584795,Chidumaga,812,Spain,Female,null,4,0.0,2,null,null,91775.73,null,null,null,null,0
15584799,Smith,537,France,Male,null,8,0.0,1,null,null,179634.72,null,null,null,null,1
15584832,H?,638,Germany,Male,null,5,106960.2,1,null,null,28789.4,null,null,null,null,null
15584866,Ch'ang,686,France,Male,null,4,105770.35,1,null,null,132730.11,null,null,null,null,0
15584867,Tuan,554,France,Male,null,4,0.0,2,null,null,85901.49,null,null,null,null,null
15584877,McGregor,749,France,Female,null,1,149950.81,1,null,null,61687.77,null,null,null,null,null
15584880,McIntosh,714,France,Female,null,3,0.0,1,null,null,49324.01,null,null,null,null,null
15584892,Fanucci,590,France,Female,null,2,0.0,2,null,null,145588.23,null,null,null,null,0
15584927,Tien,745,Spain,Male,null,8,0.0,2,null,null,65832.5,null,null,null,null,0
15584932,Scott,714,Spain,Female,null,6,0.0,2,null,null,121440.8,null,null,null,null,null
15584933,Tien,528,Spain,Female,null,1,0.0,1,null,null,93336.3,null,null,null,null,0
15584958,K?,742,France,Male,null,9,0.0,2,null,null,130442.29,null,null,null,null,0
15584980,Mancini,591,Germany,Female,null,10,133871.92,1,null,null,141300.96,null,null,null,null,1
15585031,Milani,513,France,Male,null,8,126473.33,1,null,null,53394.12,null,null,null,null,1
15585071,Chiu,628,France,Male,null,2,0.0,2,null,null,44904.44,null,null,null,null,0
15585228,Cattaneo,614,Germany,Male,null,5,143644.35,1,null,null,100564.37,null,null,null,null,null
15585248,Zaytseva,718,France,Male,null,2,115309.75,1,null,null,44904.26,null,null,null,null,null
15585283,Buccho,768,France,Male,null,4,97157.96,1,null,null,199454.37,null,null,null,null,null
15585300,Chien,636,Germany,Female,null,7,118448.15,1,null,null,53667.08,null,null,null,null,1
15585548,Teng,613,France,Male,null,6,0.0,2,null,null,116034.96,null,null,null,null,0
15585550,De Salis,850,Germany,Female,null,7,108231.34,2,null,null,121766.87,null,null,null,null,null
15585555,Frolov,718,France,Female,null,8,0.0,1,null,null,28797.32,null,null,null,null,null
15585582,Hsia,663,France,Male,null,9,0.0,3,null,null,47216.17,null,null,null,null,1
15585592,Pirozzi,537,France,Female,null,5,142643.96,1,null,null,184350.92,null,null,null,null,0
15585666,Manna,681,France,Female,null,1,0.0,2,null,null,178458.04,null,null,null,null,0
15585735,De Bernales,613,Spain,Female,null,5,125189.75,1,null,null,172693.54,null,null,null,null,0
15585749,Walker,644,Germany,Male,null,9,122449.21,1,null,null,149913.94,null,null,null,null,null
15585784,Ozerova,762,France,Female,null,1,0.0,1,null,null,16928.4,null,null,null,null,null
15585795,Fanucci,671,France,Male,null,6,0.0,2,null,null,141364.17,null,null,null,null,null
15585799,Houghton,709,Germany,Male,null,5,123773.46,1,null,null,141456.01,null,null,null,null,0
15585815,Chimaobim,622,France,Female,null,2,130142.52,2,null,null,121592.53,null,null,null,null,1
15585825,Smith,663,Germany,Female,null,1,139781.5,1,null,null,11384.43,null,null,null,null,null
15585829,Watson,682,France,Female,null,4,0.0,1,null,null,136623.33,null,null,null,null,1
15585833,Hs?,792,Germany,Female,null,2,104940.62,2,null,null,163584.2,null,null,null,null,0
15585836,Hsueh,755,France,Male,null,9,127637.38,1,null,null,86570.28,null,null,null,null,0
15585841,Eluemuno,687,France,Female,null,7,0.0,2,null,null,79633.38,null,null,null,null,null
15585849,Genovese,729,Germany,Male,null,10,145984.29,3,null,null,57762.0,null,null,null,null,1
15585861,Yermolayev,567,France,Female,null,9,107817.38,1,null,null,137872.41,null,null,null,null,0
15585872,Piazza,752,Spain,Male,null,9,0.0,1,null,null,65836.83,null,null,null,null,0
15585903,Maclean,590,France,Male,null,7,0.0,1,null,null,179915.25,null,null,null,null,null
15585913,P'eng,578,France,Male,null,8,0.0,1,null,null,123882.56,null,null,null,null,null
15585923,Ch'iu,697,Germany,Female,null,2,105229.53,1,null,null,132870.15,null,null,null,null,null
15585927,Brown,738,France,Female,null,5,0.0,2,null,null,151757.76,null,null,null,null,null
15585929,Chikwendu,587,France,Male,null,2,90963.85,2,null,null,54846.78,null,null,null,null,0
15585947,Trevisani,707,France,Male,null,9,0.0,2,null,null,83501.51,null,null,null,null,0
15585951,Ts'ui,614,France,Male,null,5,125689.29,1,null,null,185561.89,null,null,null,null,null
15585957,Brown,705,France,Male,null,2,0.0,2,null,null,173425.76,null,null,null,null,null
15585962,Olisanugo,553,Spain,Male,null,8,0.0,2,null,null,49503.5,null,null,null,null,null
15586034,Mazzanti,656,France,Female,null,1,0.0,1,null,null,170963.9,null,null,null,null,null
15586037,Chiedozie,792,Germany,Female,null,6,108513.72,1,null,null,74564.44,null,null,null,null,1
15586045,Lucchese,581,France,Female,null,5,110819.57,1,null,null,88479.82,null,null,null,null,0
15586068,Nnanna,564,Spain,Male,null,5,131284.53,1,null,null,8991.02,null,null,null,null,0
15586485,Moseley,602,Spain,Male,null,3,69974.66,1,null,null,140765.44,null,null,null,null,null
15586487,Genovese,547,Spain,Male,null,9,0.0,2,null,null,178779.52,null,null,null,null,1
15586521,Hsiung,671,France,Female,null,4,116914.37,1,null,null,184312.66,null,null,null,null,1
15586524,Onyekachukwu,481,Germany,Female,null,2,115680.81,1,null,null,137076.75,null,null,null,null,1
15586539,Hsia,731,France,Female,null,3,0.0,1,null,null,151657.2,null,null,null,null,0
15586615,T'ang,554,France,Male,null,1,137761.9,1,null,null,138882.7,null,null,null,null,0
15586679,Chukwualuka,582,France,Female,null,7,115465.98,1,null,null,120853.83,null,null,null,null,0
15586812,Maclean,576,France,Female,null,8,0.0,2,null,null,26149.98,null,null,null,null,null
15586844,Hsia,678,France,Male,null,2,0.0,2,null,null,77846.29,null,null,null,null,0
15586855,Lu,707,Germany,Female,null,8,102289.2,2,null,null,131804.86,null,null,null,null,null
15586874,Pinto,741,Germany,Female,null,5,110068.98,1,null,null,138750.24,null,null,null,null,null
15586890,Nwabugwu,516,Germany,Female,null,0,123365.9,1,null,null,143557.56,null,null,null,null,null
15586900,Chukwudi,663,France,Male,null,5,141796.07,1,null,null,136079.32,null,null,null,null,0
15586922,Nwabugwu,691,France,Female,null,7,0.0,1,null,null,64722.67,null,null,null,null,1
15586929,Hughes,653,France,Male,null,0,0.0,1,null,null,146747.54,null,null,null,null,null
15586932,Trevisano,668,Spain,Male,null,5,81576.99,1,null,null,141872.05,null,null,null,null,null
15586936,McFarland,698,Germany,Male,null,1,133844.47,2,null,null,91523.04,null,null,null,null,0
15586960,Chienezie,539,France,Female,null,0,0.0,1,null,null,36122.96,null,null,null,null,null
15586966,Iadanza,826,Germany,Female,null,8,113905.48,2,null,null,174043.4,null,null,null,null,1
15586972,Nkemakolam,588,France,Female,null,7,0.0,1,null,null,147900.72,null,null,null,null,null
15587035,Pinto,850,France,Female,null,4,0.0,2,null,null,138034.7,null,null,null,null,null
15587063,Ku,596,Spain,Female,null,2,0.0,3,null,null,175521.92,null,null,null,null,1
15587097,Chukwunonso,669,France,Male,null,9,148891.09,1,null,null,166526.27,null,null,null,null,0
15587531,McKay,834,France,Male,null,2,131394.56,1,null,null,194365.76,null,null,null,null,1
15587558,Smith,594,France,Male,null,1,111287.36,1,null,null,132798.78,null,null,null,null,null
15587561,Calabrese,585,France,Male,null,4,0.0,2,null,null,172576.05,null,null,null,null,null
15587567,Shih,646,France,Female,null,6,0.0,2,null,null,137784.25,null,null,null,null,0
15587586,Udegbulam,751,Spain,Male,null,8,141806.31,1,null,null,171449.73,null,null,null,null,0
15587587,Yeh,713,France,Female,null,3,0.0,1,null,null,172628.52,null,null,null,null,1
15587592,Uspenskaya,603,France,Female,null,9,141786.78,1,null,null,36124.98,null,null,null,null,0
15587610,Tretiakov,579,France,Male,null,5,174400.98,1,null,null,116471.21,null,null,null,null,0
15587824,Tuan,729,France,Female,null,9,149334.84,1,null,null,170965.53,null,null,null,null,1
15587825,Macdonald,554,France,Female,null,6,0.0,2,null,null,125870.52,null,null,null,null,null
15587852,Shih,595,France,Female,null,1,0.0,2,null,null,79495.0,null,null,null,null,null
15587901,Genovese,669,France,Female,null,7,0.0,2,null,null,60427.3,null,null,null,null,0
15587907,Hsia,656,Spain,Female,null,1,0.0,2,null,null,90865.89,null,null,null,null,0
15587939,Iadanza,641,Spain,Male,null,5,0.0,2,null,null,141069.97,null,null,null,null,null
15588137,Rowe,634,France,Female,null,7,0.0,2,null,null,131284.93,null,null,null,null,0
15588236,Ngozichukwuka,665,Germany,Female,null,8,121532.17,3,null,null,175094.62,null,null,null,null,null
15588510,Tsou,659,France,Female,null,5,0.0,2,null,null,143960.72,null,null,null,null,0
15588512,Clements,656,Spain,Male,null,2,121461.87,2,null,null,183490.99,null,null,null,null,null
15588519,Ch'eng,710,Germany,Male,null,9,105405.93,1,null,null,144290.97,null,null,null,null,null
